"No.","Time","Source","Destination","Protocol","Length","Info"
"1483","34.106807","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=734433 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1484","34.107096","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=735777 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1485","34.107205","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=737121 Win=501248 Len=0"
"1486","34.107360","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=737121 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1487","34.107519","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=738465 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1488","34.107597","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=739809 Win=498432 Len=0"
"1489","34.108761","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=739809 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1490","34.109194","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=741153 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1491","34.109274","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=742497 Win=495872 Len=0"
"1492","34.109374","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=742497 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1493","34.109547","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1494","34.109615","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=745185 Win=493056 Len=0"
"1495","34.109707","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=745185 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1496","34.116277","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=746529 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1497","34.116428","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=747873 Win=490496 Len=0"
"1498","34.116662","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=747873 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1499","34.118528","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=749217 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1500","34.118692","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=750561 Win=487680 Len=0"
"1501","34.119026","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=750561 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1502","34.119201","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=751905 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1503","34.119264","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=753249 Win=485120 Len=0"
"1504","34.119372","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=753249 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1505","34.119586","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=754593 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1506","34.119660","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=755937 Win=482304 Len=0"
"1507","34.119755","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=755937 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1508","34.119939","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=757281 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1509","34.120019","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=758625 Win=479744 Len=0"
"1510","34.120110","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=758625 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1511","34.120817","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1512","34.120817","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=761313 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1513","34.120916","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=762657 Win=475648 Len=0"
"1514","34.121612","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=762657 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1515","34.121612","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=764001 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1516","34.121612","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=765345 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1517","34.121612","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=766689 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1518","34.121739","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=768033 Win=470272 Len=0"
"1519","34.122174","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=768033 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1520","34.122174","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=769377 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1521","34.122257","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=770721 Win=467712 Len=0"
"1522","34.122345","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=770721 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1523","34.122400","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=772065 Win=466176 Len=0"
"1524","34.122474","192.168.43.205","36.37.122.158","TCP","54","[TCP Window Update] 63120  >  8082 [ACK] Seq=2085 Ack=772065 Win=529408 Len=0"
"1525","34.122484","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=772065 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1526","34.124909","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=773409 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1527","34.124909","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=774753 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1528","34.124909","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1529","34.124909","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=777441 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1530","34.124909","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=778785 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1531","34.125169","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=780129 Win=521472 Len=0"
"1532","34.125680","192.168.43.205","36.37.122.158","TCP","54","[TCP Window Update] 63120  >  8082 [ACK] Seq=2085 Ack=780129 Win=525056 Len=0"
"1533","34.126624","192.168.43.205","36.37.122.158","TCP","54","[TCP Window Update] 63120  >  8082 [ACK] Seq=2085 Ack=780129 Win=529408 Len=0"
"1534","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=780129 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1535","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=781473 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1536","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=782817 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1537","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=784161 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1538","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=785505 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1539","34.127920","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=786849 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1540","34.128250","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=788193 Win=529408 Len=0"
"1541","34.128838","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=788193 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1542","34.128838","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=789537 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1543","34.128961","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=790881 Win=529408 Len=0"
"1544","34.130885","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=790881 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1545","34.130885","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1546","34.131129","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=793569 Win=529408 Len=0"
"1547","34.146870","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=793569 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1548","34.147857","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1549","34.147857","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=796257 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1550","34.147857","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=797601 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1551","34.147857","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=798945 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1552","34.148076","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=800289 Win=529408 Len=0"
"1553","34.148804","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=800289 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1554","34.148897","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=801633 Win=529408 Len=0"
"1555","34.149802","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=801633 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1556","34.150181","192.168.43.205","36.37.122.158","TLSv1.2","154","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1557","34.150844","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=802977 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1558","34.150844","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=804321 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1559","34.150844","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=805665 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1560","34.151054","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=807009 Win=529408 Len=0"
"1561","34.153876","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=807009 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1562","34.153876","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=808353 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1563","34.153876","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=809697 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1564","34.153876","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1565","34.154163","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=812385 Win=529408 Len=0"
"1566","34.156865","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=812385 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1567","34.156865","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=813729 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1568","34.156865","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=815073 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1569","34.157069","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=816417 Win=529408 Len=0"
"1570","34.157821","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=816417 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1571","34.157946","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=817761 Win=529408 Len=0"
"1572","34.158875","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=817761 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1573","34.158875","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=819105 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1574","34.158875","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=820449 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1575","34.158875","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=821793 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1576","34.159115","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=823137 Win=529408 Len=0"
"1577","34.159823","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=823137 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1578","34.160841","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=824481 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1579","34.161025","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=825825 Win=529408 Len=0"
"1580","34.168857","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=825825 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1581","34.168857","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1582","34.168857","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=828513 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1583","34.169066","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=829857 Win=529408 Len=0"
"1584","34.171847","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=829857 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1585","34.171847","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=831201 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1586","34.171847","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=832545 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1587","34.171985","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=833889 Win=529408 Len=0"
"1588","34.172796","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=833889 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1589","34.173809","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=835233 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1590","34.173809","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=836577 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1591","34.173809","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=837921 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1592","34.173931","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=839265 Win=529408 Len=0"
"1593","34.194690","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=839265 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1594","34.195010","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=840609 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1595","34.195097","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=841953 Win=529408 Len=0"
"1596","34.196437","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=841953 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1597","34.196846","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=843297 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1598","34.196903","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=844641 Win=529408 Len=0"
"1599","34.197022","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1600","34.197832","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=845985 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1601","34.197832","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=847329 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1602","34.197832","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=848673 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1603","34.198020","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=850017 Win=529408 Len=0"
"1604","34.209872","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=850017 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1605","34.211608","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=851361 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1606","34.211741","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=852705 Win=529408 Len=0"
"1607","34.212944","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=852705 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1608","34.213305","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=854049 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1609","34.213368","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=2085 Ack=855393 Win=529408 Len=0"
"1610","34.214856","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=855393 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1611","34.227871","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=856737 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1612","34.227871","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=858081 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1613","34.227871","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=859425 Ack=2085 Win=31488 Len=1344 [TCP segment of a reassembled PDU]"
"1614","34.227871","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
